n	water volume V	water input Qd1	water input Qd2	water output Qo	concentration c	concentration cd1	concentration cd2
1263	10,001638637297397	0,025718155737101966	0,05	0,08333333333333333	0,24983075388265902	0,5	0,2
1264	9,999327992593384	0,029086328276599713	0,05	0,08333333333333333	0,2500278392844173	0,5	0,2
1265	9,998884960062727	0,026564276530785233	0,05	0,08333333333333333	0,2502663243289071	0,5	0,2
1266	9,996740426399477	0,01751656448324681	0,05	0,08333333333333333	0,2504723812152294	0,5	0,2
1267	9,996956006375639	0,0034540898696867814	0,05	0,08333333333333333	0,2505647737094446	0,5	0,2
1268	10,002710724125839	0	0,05	0,08333333333333333	0,2504814149852421	0,5	0,2
1269	9,998257358908939	0	0,05	0,08333333333333333	0,25035524564880546	0,5	0,2
1270	10,001408087324851	0	0,05	0,08333333333333333	0,25022933559307975	0,5	0,2
1271	9,998702823857398	0	0,05	0,08333333333333333	0,25010377993343036	0,5	0,2
1272	10,001178731668514	0	0,05	0,08333333333333333	0,2499785042331318	0,5	0,2
1273	9,999847860857377	0,0017922431648919712	0,05	0,08333333333333333	0,2498535726986246	0,5	0,2
1274	10,00239887676094	0,006703094345591865	0,05	0,08333333333333333	0,24975135337294962	0,5	0,2
1275	10,000953248243125	0,014031582554039801	0,05	0,08333333333333333	0,24971085671857546	0,5	0,2
1276	10,002159565556646	0,021856758030245515	0,05	0,08333333333333333	0,24976217232394463	0,5	0,2
1277	9,999928650569812	0,02751682769255552	0,05	0,08333333333333333	0,2499112040912241	0,5	0,2
1278	9,999797860469075	0,028441968866901132	0,05	0,08333333333333333	0,2501305101609754	0,5	0,2
1279	9,997342029772785	0,023070424897652937	0,05	0,08333333333333333	0,2503605275476731	0,5	0,2
1280	9,997292166391375	0,011671669575935791	0,05	0,08333333333333333	0,2505226337511852	0,5	0,2
1281	9,997960387202776	0	0,05	0,08333333333333333	0,25054192325936164	0,5	0,2
1282	10,003321721182257	0	0,05	0,08333333333333333	0,2504155426744674	0,5	0,2
1283	9,997228773899547	0	0,05	0,08333333333333333	0,25028954567047296	0,5	0,2
1284	10,002255793635545	0	0,05	0,08333333333333333	0,2501637869557135	0,5	0,2
1285	9,99801782271281	0	0,05	0,08333333333333333	0,2500384057717319	0,5	0,2
1286	10,001931083118519	0,0003006071664572119	0,05	0,08333333333333333	0,2499132849561387	0,5	0,2
1287	9,999954534185484	0,003719910752963784	0,05	0,08333333333333333	0,24979228400297707	0,5	0,2
1288	10,002878367834755	0,010138836044213662	0,05	0,08333333333333333	0,24971434045725355	0,5	0,2
1289	10,000695932347723	0,018222047111116524	0,05	0,08333333333333333	0,24971693412287413	0,5	0,2
1290	10,00201039372973	0,02549181327351775	0,05	0,08333333333333333	0,24982066805926315	0,5	0,2
1291	9,999129206511002	0,02916632547650977	0,05	0,08333333333333333	0,2500149535708139	0,5	0,2
1292	9,999202994093839	0,027001990695774226	0,05	0,08333333333333333	0,2502544943073589	0,5	0,2
1293	9,996560723094841	0,018249626544452016	0,05	0,08333333333333333	0,25046605622425144	0,5	0,2
1294	9,99713441388764	0,004299682886883718	0,05	0,08333333333333333	0,25056762107886027	0,5	0,2
1295	10,002113786942317	0	0,05	0,08333333333333333	0,25049480516669054	0,5	0,2
1296	9,998878437887676	0	0,05	0,08333333333333333	0,25036859483194956	0,5	0,2
1297	10,000886140852097	0	0,05	0,08333333333333333	0,2502426592204086	0,5	0,2
1298	9,999150335002158	0	0,05	0,08333333333333333	0,2501170637018896	0,5	0,2
1299	10,00078094545323	0	0,05	0,08333333333333333	0,24999176039605153	0,5	0,2
1300	10,000038060328038	0,001461629824892441	0,05	0,08333333333333333	0,24986679075450874	0,5	0,2
1301	10,002099167236313	0,006042331291572367	0,05	0,08333333333333333	0,2497604042904743	0,5	0,2
1302	10,00116510469932	0,01316973389756626	0,05	0,08333333333333333	0,24971161504840325	0,5	0,2
1303	10,002026183934907	0,021052444513282607	0,05	0,08333333333333333	0,24975214286024106	0,5	0,2
1304	10,000220143512315	0,027069232461563786	0,05	0,08333333333333333	0,2498911507938764	0,5	0,2
1305	9,999800497001964	0,028603273493390445	0,05	0,08333333333333333	0,25010493093965325	0,5	0,2
1306	9,997619937200295	0,023941564192671905	0,05	0,08333333333333333	0,2503370640936793	0,5	0,2
1307	9,99724927149257	0,013128295922103206	0,05	0,08333333333333333	0,25051012868423106	0,5	0,2
1308	9,997195622536836	0	0,05	0,08333333333333333	0,25054763252181805	0,5	0,2
1309	10,004148040041681	0	0,05	0,08333333333333333	0,250421227991912	0,5	0,2
1310	9,996553542043843	0	0,05	0,08333333333333333	0,2502952271875704	0,5	0,2
1311	10,002827129485585	0	0,05	0,08333333333333333	0,2501694457695646	0,5	0,2
1312	9,997509290948535	0	0,05	0,08333333333333333	0,2500440576039987	0,5	0,2
1313	10,002316401599435	0,00016022938576867318	0,05	0,08333333333333333	0,2499189162909286	0,5	0,2
1314	9,999555769451474	0,0034388522737103244	0,05	0,08333333333333333	0,2497961509545052	0,5	0,2
1315	10,003209284565607	0,009771813347537517	0,05	0,08333333333333333	0,24971467766158542	0,5	0,2
1316	10,000425048452279	0,017879078287199944	0,05	0,08333333333333333	0,24971267868163696	0,5	0,2
1317	10,002324733397158	0,025300376306186933	0,05	0,08333333333333333	0,24981213808803343	0,5	0,2
1318	9,998961147820255	0,029233971404933355	0,05	0,08333333333333333	0,25000405547981697	0,5	0,2
1319	9,999471916810391	0,027372179959025543	0,05	0,08333333333333333	0,25024448903328217	0,5	0,2
1320	9,996408787247077	0,018869606807626126	0,05	0,08333333333333333	0,25046070686839633	0,5	0,2
1321	9,997285258767365	0,00501483593621117	0,05	0,08333333333333333	0,2505700297786306	0,5	0,2
1322	10,001608969532631	0	0,05	0,08333333333333333	0,25050612987592563	0,5	0,2
1323	9,99940367715919	0	0,05	0,08333333333333333	0,25037988486367363	0,5	0,2
1324	10,000444738388364	0	0,05	0,08333333333333333	0,2502539276403975	0,5	0,2
1325	9,99952878767178	0	0,05	0,08333333333333333	0,2501282984085107	0,5	0,2
1326	10,000444544328614	0	0,05	0,08333333333333333	0,2500029717569431	0,5	0,2
1327	10,000198898376892	0,0011820145574766628	0,05	0,08333333333333333	0,24987796988443808	0,5	0,2
1328	10,001845708899001	0,005483492916165034	0,05	0,08333333333333333	0,249768059539863	0,5	0,2
1329	10,00134425662461	0,012440813635044633	0,05	0,08333333333333333	0,24971225694419366	0,5	0,2
1330	10,001913392110575	0,02037216744511383	0,05	0,08333333333333333	0,24974366123861474	0,5	0,2
1331	10,000466651643936	0,026690629130818166	0,05	0,08333333333333333	0,24987419031206068	0,5	0,2
1332	9,999802756809363	0,028739662957470814	0,05	0,08333333333333333	0,25008329583945804	0,5	0,2
1333	9,997854975351393	0,024678348049330626	0,05	0,08333333333333333	0,25031721830607156	0,5	0,2
1334	9,997213010161078	0,014360298558952425	0,05	0,08333333333333333	0,2504995523008261	0,5	0,2
1335	9,996548771256984	0	0,05	0,08333333333333333	0,2505524632122689	0,5	0,2
1336	10,004846951033855	0	0,05	0,08333333333333333	0,25042603842215133	0,5	0,2
1337	9,995982421469556	0	0,05	0,08333333333333333	0,25030003439962867	0,5	0,2
1338	10,003310373947633	0	0,05	0,08333333333333333	0,25017423377223963	0,5	0,2
1339	9,997079167113352	0	0,05	0,08333333333333333	0,25004883969793673	0,5	0,2
1340	10,002642288653739	4,1453619341069726e-05	0,05	0,08333333333333333	0,24992368104194004	0,5	0,2
1341	9,999218490449184	0,0032010446134719925	0,05	0,08333333333333333	0,24979942300032315	0,5	0,2
1342	10,003489167425748	0,009461265068087242	0,05	0,08333333333333333	0,24971496300265747	0,5	0,2
1343	10,000195947994346	0,017588881393684374	0,05	0,08333333333333333	0,2497090783023017	0,5	0,2
1344	10,002590611076666	0,025138387679862005	0,05	0,08333333333333333	0,24980492059531828	0,5	0,2
1345	9,998819033410513	0,029291201151313118	0,05	0,08333333333333333	0,24999483413970025	0,5	0,2
1346	9,999699388339131	0,02768540757757094	0,05	0,08333333333333333	0,2502360231180676	0,5	0,2
1347	9,996280294742219	0,01939419366973638	0,05	0,08333333333333333	0,2504561805533702	0,5	0,2
1348	9,997412835291994	0,005619952372190795	0,05	0,08333333333333333	0,2505720682669722	0,5	0,2
1349	10,001181877736133	0	0,05	0,08333333333333333	0,2505157121708862	0,5	0,2
1350	9,999848054428432	0	0,05	0,08333333333333333	0,25038943781454404	0,5	0,2
1351	10,000071293278687	0	0,05	0,08333333333333333	0,2502634623058656	0,5	0,2
1352	9,999848973291302	0	0,05	0,08333333333333333	0,2501378045459563	0,5	0,2
1353	10,000159935953118	0	0,05	0,08333333333333333	0,2500124581415259	0,5	0,2
1354	10,000334959535492	0,0009454207983608853	0,05	0,08333333333333333	0,24988742899583763	0,5	0,2
1355	10,001631274622916	0,005010637252404848	0,05	0,08333333333333333	0,24977453728609145	0,5	0,2
1356	10,00149581511798	0,01182403457069725	0,05	0,08333333333333333	0,2497128004650959	0,5	0,2
1357	10,001817975341716	0,019796535194535635	0,05	0,08333333333333333	0,24973648514613794	0,5	0,2
1358	10,000675208073748	0,026370241089176003	0,05	0,08333333333333333	0,249859839031826	0,5	0,2
1359	9,99980469827969	0,028855043639428143	0,05	0,08333333333333333	0,25006498839993624	0,5	0,2
1360	9,998053842694183	0,025301785155700425	0,05	0,08333333333333333	0,25030042481038706	0,5	0,2
1361	9,997182346338224	0,015402792341916435	0,05	0,08333333333333333	0,25049060301027626	0,5	0,2
1362	9,996509538682744	0,0010162769239464315	0,05	0,08333333333333333	0,25055655215639533	0,5	0,2
1363	10,004371280816121	0	0,05	0,08333333333333333	0,25044279625093924	0,5	0,2
1364	9,996520494863622	0	0,05	0,08333333333333333	0,25031674436113266	0,5	0,2
1365	10,002865117536905	0	0,05	0,08333333333333333	0,25019090871565236	0,5	0,2
1366	9,997455094168705	0	0,05	0,08333333333333333	0,25006546738427904	0,5	0,2
1367	10,00228781166699	0	0,05	0,08333333333333333	0,24994027185473502	0,5	0,2
1368	9,999333254984313	0,002745775644608983	0,05	0,08333333333333333	0,24981544973204906	0,5	0,2
1369	10,003233092809088	0,008608828062209284	0,05	0,08333333333333333	0,249725252626111	0,5	0,2
1370	10,000369013534597	0,016517174635380626	0,05	0,08333333333333333	0,24970867346816408	0,5	0,2
1371	10,002520387285626	0,024176285665060956	0,05	0,08333333333333333	0,2497911040201971	0,5	0,2
1372	9,999109115691192	0,028807395758399676	0,05	0,08333333333333333	0,24996903750127564	0,5	0,2
1373	9,999771508848301	0,027976503053921672	0,05	0,08333333333333333	0,2502042729087035	0,5	0,2
1374	9,996557358685715	0,020558086763453783	0,05	0,08333333333333333	0,25042818788878224	0,5	0,2
1375	9,997401009015858	0,0074710223509647684	0,05	0,08333333333333333	0,2505586982974675	0,5	0,2
1376	10,00017902041653	0	0,05	0,08333333333333333	0,25052547199325104	0,5	0,2
1377	10,000927038968488	0	0,05	0,08333333333333333	0,2503991605745002	0,5	0,2
1378	9,999186450108118	0	0,05	0,08333333333333333	0,25027317435247765	0,5	0,2
1379	10,000598891148872	0	0,05	0,08333333333333333	0,25014748119083063	0,5	0,2
1380	9,999492580806956	0	0,05	0,08333333333333333	0,25002211999562457	0,5	0,2
1381	10,00081240093632	0,0007051043588930384	0,05	0,08333333333333333	0,24989705834976755	0,5	0,2
1382	10,001111032400456	0,004529777933657897	0,05	0,08333333333333333	0,24978114255461967	0,5	0,2
1383	10,001918183102857	0,011196372143555067	0,05	0,08333333333333333	0,24971336902104435	0,5	0,2
1384	10,001482395515703	0,019210265628786517	0,05	0,08333333333333333	0,24972919767541585	0,5	0,2
1385	10,001099352377224	0,026043356859585743	0,05	0,08333333333333333	0,2498452459078786	0,5	0,2
1386	9,99961817612191	0,02897135826329347	0,05	0,08333333333333333	0,2500463541607725	0,5	0,2
1387	9,998423946562504	0,02593532938597605	0,05	0,08333333333333333	0,2502833221545156	0,5	0,2
1388	9,997002230718545	0,016463249409166995	0,05	0,08333333333333333	0,2504814692928319	0,5	0,2
1389	9,99669646219533	0,002239084542507189	0,05	0,08333333333333333	0,25056068365640044	0,5	0,2
1390	10,00357128544207	0	0,05	0,08333333333333333	0,25046217519049124	0,5	0,2
1391	9,997362424283269	0	0,05	0,08333333333333333	0,2503360647901387	0,5	0,2
1392	10,00216030143625	0	0,05	0,08333333333333333	0,2502101914281111	0,5	0,2
1393	9,998057812590936	0	0,05	0,08333333333333333	0,2500846930609711	0,5	0,2
1394	10,001752073290769	0	0,05	0,08333333333333333	0,2499594570051296	0,5	0,2
1395	9,999572989231055	0,002267287543612895	0,05	0,08333333333333333	0,2498345802419409	0,5	0,2
1396	10,002830923214727	0,007652516774037821	0,05	0,08333333333333333	0,249738349529184	0,5	0,2
1397	10,000647574033028	0,015269904109280218	0,05	0,08333333333333333	0,2497097683203881	0,5	0,2
1398	10,002352326525685	0,023012371808356136	0,05	0,08333333333333333	0,2497765849645766	0,5	0,2
1399	9,999508812189603	0,028159843606831457	0,05	0,08333333333333333	0,24994001677076547	0,5	0,2
1400	9,999794990468217	0,028210122082412425	0,05	0,08333333333333333	0,25016726039177134	0,5	0,2
1401	9,99694195679997	0,021818767331327392	0,05	0,08333333333333333	0,2503942374982655	0,5	0,2
1402	9,997354511138536	0,009578851287187716	0,05	0,08333333333333333	0,2505406011659909	0,5	0,2
1403	9,999058526017205	0	0,05	0,08333333333333333	0,2505337245680607	0,5	0,2
1404	10,002135072359517	0	0,05	0,08333333333333333	0,2504073783614739	0,5	0,2
1405	9,998198411485518	0	0,05	0,08333333333333333	0,2502813868156769	0,5	0,2
1406	10,001435373056355	0	0,05	0,08333333333333333	0,25015566069796474	0,5	0,2
1407	9,998748058956403	0	0,05	0,08333333333333333	0,2500302895416578	0,5	0,2
1408	10,001377779204624	0,0005021942442546389	0,05	0,08333333333333333	0,2499051981570998	0,5	0,2
1409	10,000527150941503	0,004123520362546174	0,05	0,08333333333333333	0,2497867312923255	0,5	0,2
1410	10,002403175077335	0,010665881902576047	0,05	0,08333333333333333	0,24971385628113255	0,5	0,2
1411	10,001084917592848	0,018714548664237184	0,05	0,08333333333333333	0,24972304555462424	0,5	0,2
1412	10,001558998027571	0,02576669865834731	0,05	0,08333333333333333	0,24983291703276297	0,5	0,2
1413	9,999370544620298	0,02906916913077353	0,05	0,08333333333333333	0,2500306029130441	0,5	0,2
1414	9,998816824041523	0,026470397713589475	0,05	0,08333333333333333	0,25026886153715067	0,5	0,2
1415	9,996778902391023	0,0173593417646785	0,05	0,08333333333333333	0,25047373775159787	0,5	0,2
1416	9,996917800973815	0,003272732321530466	0,05	0,08333333333333333	0,2505641631173935	0,5	0,2
1417	10,002838699646578	0	0,05	0,08333333333333333	0,2504785431560996	0,5	0,2
1418	9,998124199857518	0	0,05	0,08333333333333333	0,2503523826113987	0,5	0,2
1419	10,001519990165376	0	0,05	0,08333333333333333	0,2502264780376885	0,5	0,2
1420	9,998606880896174	0	0,05	0,08333333333333333	0,25010093092563185	0,5	0,2
1421	10,001264013978844	0	0,05	0,08333333333333333	0,24997566114674555	0,5	0,2
1422	9,999807096705824	0,0018631507358847442	0,05	0,08333333333333333	0,2498507377843663	0,5	0,2
1423	10,002463131005559	0,006844810066356644	0,05	0,08333333333333333	0,24974941227440184	0,5	0,2
1424	10,00090783209147	0,014216423280789314	0,05	0,08333333333333333	0,24971069416759156	0,5	0,2
1425	10,002188152185955	0,022029256198430148	0,05	0,08333333333333333	0,24976432349924818	0,5	0,2
1426	9,999866149869906	0,02761281620333733	0,05	0,08333333333333333	0,24991550490108969	0,5	0,2
1427	9,999797282090487	0,028407367827968953	0,05	0,08333333333333333	0,25013599595003605	0,5	0,2
1428	9,997282441906465	0,02288359259910777	0,05	0,08333333333333333	0,25036555954732703	0,5	0,2
1429	9,997301354836008	0,011359273693619798	0,05	0,08333333333333333	0,25052531570482384	0,5	0,2
1430	9,998124412052594	0	0,05	0,08333333333333333	0,2505406991279287	0,5	0,2
1431	10,003144496100697	0	0,05	0,08333333333333333	0,25041432367728167	0,5	0,2
1432	9,997373595189854	0	0,05	0,08333333333333333	0,2502883274875412	0,5	0,2
1433	10,002133255255691	0	0,05	0,08333333333333333	0,25016257364077155	0,5	0,2
1434	9,998126891051715	0	0,05	0,08333333333333333	0,25003719395335733	0,5	0,2
1435	10,001848436627903	0,000330705760963923	0,05	0,08333333333333333	0,24991207753280525	0,5	0,2
1436	10,000040060447327	0,003780172919172742	0,05	0,08333333333333333	0,24979145491113583	0,5	0,2
1437	10,002807391497125	0,010217529084626874	0,05	0,08333333333333333	0,2497142681613861	0,5	0,2
1438	10,000754034297662	0,01829558256760322	0,05	0,08333333333333333	0,24971784657360863	0,5	0,2
1439	10,001942976354071	0,025532857718344106	0,05	0,08333333333333333	0,24982249695633732	0,5	0,2
1440	9,99916525788034	0,029151820336003456	0,05	0,08333333333333333	0,2500172901955579	0,5	0,2
1441	9,999145319185462	0,02692261871565478	0,05	0,08333333333333333	0,25025663950173005	0,5	0,2
1442	9,996593313412658	0,018116697748008195	0,05	0,08333333333333333	0,25046720316302096	0,5	0,2
1443	9,997102059012896	0,0041463483689931045	0,05	0,08333333333333333	0,250567104701362	0,5	0,2
1444	10,002222034958974	0	0,05	0,08333333333333333	0,25049237706791116	0,5	0,2
1445	9,998765812499995	0	0,05	0,08333333333333333	0,25036617416796697	0,5	0,2
1446	10,000980789861023	0	0,05	0,08333333333333333	0,2502402431903032	0,5	0,2
1447	9,999069183906979	0	0,05	0,08333333333333333	0,25011465489989965	0,5	0,2
1448	10,000853079494016	0	0,05	0,08333333333333333	0,24998935659968247	0,5	0,2
1449	10,000003569072033	0,001521581347292056	0,05	0,08333333333333333	0,2498643938684976	0,5	0,2
1450	10,002153516238103	0,006162150259778088	0,05	0,08333333333333333	0,24975876300515593	0,5	0,2
1451	10,001126687304698	0,013326017935021639	0,05	0,08333333333333333	0,24971147748583417	0,5	0,2
1452	10,00205037175591	0,021198297074446516	0,05	0,08333333333333333	0,24975396147250042	0,5	0,2
1453	10,000167285542863	0,027150401653614865	0,05	0,08333333333333333	0,24989478718763275	0,5	0,2
1454	9,999800018129374	0,028574026621149076	0,05	0,08333333333333333	0,25010956947584245	0,5	0,2
1455	9,997569541342141	0,02378359486695132	0,05	0,08333333333333333	0,2503413189774311	0,5	0,2
1456	9,997257049837032	0,012864153479924315	0,05	0,08333333333333333	0,2505123963058479	0,5	0,2
1457	9,997334304223724	0	0,05	0,08333333333333333	0,2505465970374365	0,5	0,2
1458	10,00399819626858	0	0,05	0,08333333333333333	0,2504201968503984	0,5	0,2
1459	9,996675987853742	0	0,05	0,08333333333333333	0,2502941967355913	0,5	0,2
1460	10,002723524057938	0	0,05	0,08333333333333333	0,2501684194352249	0,5	0,2
1461	9,997601507553288	0	0,05	0,08333333333333333	0,25004303253606047	0,5	0,2
1462	10,002246530488184	0,0001856895991117824	0,05	0,08333333333333333	0,24991789494056257	0,5	0,2
1463	9,99962808080356	0,0034898276238003235	0,05	0,08333333333333333	0,24979544959322345	0,5	0,2
1464	10,003149277621551	0,009838380438303318	0,05	0,08333333333333333	0,249714616500483	0,5	0,2
1465	10,000474168525372	0,017941282836233797	0,05	0,08333333333333333	0,24971345046749868	0,5	0,2
1466	10,002267730898843	0,025335098123381528	0,05	0,08333333333333333	0,24981368517727887	0,5	0,2
1467	9,99899162019539	0,02922170313115089	0,05	0,08333333333333333	0,2500060320869907	0,5	0,2
1468	9,999423149369873	0,027305038545136995	0,05	0,08333333333333333	0,25024630371102513	0,5	0,2
1469	9,996436337418453	0,018757160292767593	0,05	0,08333333333333333	0,2504616770907726	0,5	0,2
1470	9,997257905748889	0,004885127772141827	0,05	0,08333333333333333	0,25056959287168856	0,5	0,2
1471	10,001700523627628	0	0,05	0,08333333333333333	0,25050407589459067	0,5	0,2
1472	9,999308418543098	0	0,05	0,08333333333333333	0,25037783717204726	0,5	0,2
1473	10,000524791939414	0	0,05	0,08333333333333333	0,25025188386842023	0,5	0,2
1474	9,999460150940953	0	0,05	0,08333333333333333	0,2501262607513491	0,5	0,2
1475	10,000505554528816	0	0,05	0,08333333333333333	0,2500009383339518	0,5	0,2
1476	10,000169729961861	0,0012327288395724168	0,05	0,08333333333333333	0,24987594230734766	0,5	0,2
1477	10,001891676344767	0,005584850350682302	0,05	0,08333333333333333	0,24976667106320913	0,5	0,2
1478	10,001311766442251	0,0125730200765517	0,05	0,08333333333333333	0,24971214048571472	0,5	0,2
1479	10,001933847248418	0,02049555254557376	0,05	0,08333333333333333	0,2497451995120578	0,5	0,2
1480	10,00042194444149	0,026759300509379358	0,05	0,08333333333333333	0,2498772664941998	0,5	0,2
1481	9,999802344066671	0,028714928051498133	0,05	0,08333333333333333	0,2500872199386009	0,5	0,2
1482	9,997812346924889	0,02454471496252921	0,05	0,08333333333333333	0,25032081788088695	0,5	0,2
1483	9,997219585125087	0,014136843775758478	0,05	0,08333333333333333	0,2505014705745864	0,5	0,2
1484	9,99666609599039	0	0,05	0,08333333333333333	0,25055158691921137	0,5	0,2
1485	10,004720184180556	0	0,05	0,08333333333333333	0,25042516580432717	0,5	0,2
1486	9,996086010091764	0	0,05	0,08333333333333333	0,2502991623657601	0,5	0,2
1487	10,003222724045854	0	0,05	0,08333333333333333	0,25017336522297096	0,5	0,2
1488	9,997157182103976	0	0,05	0,08333333333333333	0,2500479722206179	0,5	0,2
1489	10,002583181308264	6,299969113925386e-05	0,05	0,08333333333333333	0,24992281671063402	0,5	0,2
1490	9,999279665282995	0,003244183206867035	0,05	0,08333333333333333	0,2497988294362838	0,5	0,2
1491	10,003438403602404	0,009517599240015074	0,05	0,08333333333333333	0,2497149112395681	0,5	0,2
1492	10,000237500633766	0,01764152386428393	0,05	0,08333333333333333	0,2497097314010354	0,5	0,2
1493	10,00254238644191	0,025167773360431057	0,05	0,08333333333333333	0,24980622986801243	0,5	0,2
1494	9,998844807706442	0,02928082004625665	0,05	0,08333333333333333	0,24999650692270567	0,5	0,2
1495	9,999658129186797	0,02762858736592051	0,05	0,08333333333333333	0,25023755886612026	0,5	0,2
1496	9,996303599321413	0,019299032131946347	0,05	0,08333333333333333	0,25045700164234264	0,5	0,2
1497	9,997389696405689	0,005510182503798687	0,05	0,08333333333333333	0,2505716984519536	0,5	0,2
1498	10,00125934998674	0	0,05	0,08333333333333333	0,2505139739111232	0,5	0,2
1499	9,999767446160739	0	0,05	0,08333333333333333	0,2503877048780359	0,5	0,2
1500	10,000139034586596	0	0,05	0,08333333333333333	0,25026173268630914	0,5	0,2
1501	9,99979089310785	0	0,05	0,08333333333333333	0,2501360801015989	0,5	0,2
1502	10,000211562589312	0	0,05	0,08333333333333333	0,2500107372803401	0,5	0,2
1503	10,000310279600898	0,000988339680310446	0,05	0,08333333333333333	0,24988571308218357	0,5	0,2
1504	10,00167017191857	0,005096414814584449	0,05	0,08333333333333333	0,2497733621792161	0,5	0,2
1505	10,001468323846291	0,01193592100642391	0,05	0,08333333333333333	0,2497127018422869	0,5	0,2
1506	10,001835282875698	0,01990095829098308	0,05	0,08333333333333333	0,24973778687537204	0,5	0,2
1507	10,000637376851252	0,026428363011511632	0,05	0,08333333333333333	0,24986244242362443	0,5	0,2
1508	9,999804344128577	0,028834114836094212	0,05	0,08333333333333333	0,25006830950479625	0,5	0,2
1509	9,998017768014625	0,025188690634105622	0,05	0,08333333333333333	0,25030347128535846	0,5	0,2
1510	9,99718790763528	0,015213677384237196	0,05	0,08333333333333333	0,2504922264535084	0,5	0,2
1511	9,996499876873859	0,0007983575640601211	0,05	0,08333333333333333	0,25055581030632107	0,5	0,2
1512	10,004492807564679	0	0,05	0,08333333333333333	0,2504393372963503	0,5	0,2
1513	9,996389157853168	0	0,05	0,08333333333333333	0,25031329558122656	0,5	0,2
1514	10,002974096404726	0	0,05	0,08333333333333333	0,2501874669075257	0,5	0,2
1515	9,997362465842382	0	0,05	0,08333333333333333	0,25006203554475337	0,5	0,2
1516	10,002370142866646	0	0,05	0,08333333333333333	0,24993684743710048	0,5	0,2
1517	9,999302285322962	0,002831183738917531	0,05	0,08333333333333333	0,24981203490086198	0,5	0,2
1518	10,003294368586308	0,008779527510515094	0,05	0,08333333333333333	0,24972291500050667	0,5	0,2
1519	10,000328634176599	0,01673980652069744	0,05	0,08333333333333333	0,24970847819667094	0,5	0,2
1520	10,002542076307646	0,024384032540887543	0,05	0,08333333333333333	0,24979369578307606	0,5	0,2
1521	9,999045157853418	0,028922970347764473	0,05	0,08333333333333333	0,2499742175867964	0,5	0,2
1522	9,999760751366711	0,027934792978616937	0,05	0,08333333333333333	0,2502108790548095	0,5	0,2
1523	9,996494554559835	0,020333065078628462	0,05	0,08333333333333333	0,2504342475703294	0,5	0,2
1524	9,997404115211033	0,007094797923043924	0,05	0,08333333333333333	0,2505619285435496	0,5	0,2
1525	10,00038363280172	0	0,05	0,08333333333333333	0,2505239995118159	0,5	0,2
1526	10,000707313898817	0	0,05	0,08333333333333333	0,2503976943585164	0,5	0,2
1527	9,999366453349682	0	0,05	0,08333333333333333	0,25027170903373724	0,5	0,2
1528	10,000446343865534	0	0,05	0,08333333333333333	0,2501460217982802	0,5	0,2
1529	9,999628354353128	0	0,05	0,08333333333333333	0,25002066233912706	0,5	0,2
1530	10,000708915938517	0,0007413084431732387	0,05	0,08333333333333333	0,24989560603561617	0,5	0,2
1531	10,001217529416548	0,0046022637259902415	0,05	0,08333333333333333	0,24978014543065946	0,5	0,2
1532	10,00182958681822	0,01129102251257379	0,05	0,08333333333333333	0,24971328209590085	0,5	0,2
1533	10,001555148546164	0,019298711442615968	0,05	0,08333333333333333	0,24973029542624728	0,5	0,2
1534	10,00101570969739	0,026092715613196305	0,05	0,08333333333333333	0,2498474456096578	0,5	0,2
1535	9,999663810655	0,028953904748797755	0,05	0,08333333333333333	0,2500491644799335	0,5	0,2
1536	9,998352559032336	0,025839861782137066	0,05	0,08333333333333333	0,25028590216177876	0,5	0,2
1537	9,997043224603328	0,0163033691924106	0,05	0,08333333333333333	0,2504828487408201	0,5	0,2
1538	9,996655950597741	0,00205466206561411	0,05	0,08333333333333333	0,25056006296131966	0,5	0,2
1539	10,003702900025445	0	0,05	0,08333333333333333	0,25045925483199405	0,5	0,2
1540	9,997225702332356	0	0,05	0,08333333333333333	0,2503331533890177	0,5	0,2
1541	10,002275262367	0	0,05	0,08333333333333333	0,2502072855860699	0,5	0,2
1542	9,997959210694049	0	0,05	0,08333333333333333	0,25008179592429525	0,5	0,2
1543	10,00183971929321	0	0,05	0,08333333333333333	0,2499565658776705	0,5	0,2
1544	9,99953071593275	0,0023393932003905604	0,05	0,08333333333333333	0,2498316974352646	0,5	0,2
1545	10,002896992446868	0,007796626860910294	0,05	0,08333333333333333	0,24973637581968355	0,5	0,2
1546	10,000600739172476	0,015457862007261979	0,05	0,08333333333333333	0,24970960324085986	0,5	0,2
1547	10,002381972503805	0,02318777184899119	0,05	0,08333333333333333	0,24977877279821373	0,5	0,2
1548	9,999444739938811	0,02825743322784717	0,05	0,08333333333333333	0,24994439005304997	0,5	0,2
1549	9,999794865282729	0,028174922995467	0,05	0,08333333333333333	0,25017283824779946	0,5	0,2
1550	9,996880960706577	0,021628786494670038	0,05	0,08333333333333333	0,25039935385102857	0,5	0,2
1551	9,997364218165005	0,00926120353654838	0,05	0,08333333333333333	0,25054332832683013	0,5	0,2
1552	9,999224983509974	0	0,05	0,08333333333333333	0,25053248059728395	0,5	0,2
1553	10,00195515661887	0	0,05	0,08333333333333333	0,2504061396041554	0,5	0,2
1554	9,998345410849751	0	0,05	0,08333333333333333	0,25028014888830324	0,5	0,2
1555	10,001311002728615	0	0,05	0,08333333333333333	0,25015442771439345	0,5	0,2
1556	9,998858758081711	0	0,05	0,08333333333333333	0,2500290580811006	0,5	0,2
